3725 III Bacteroides ovatus	1.0391349463
Streptococcus bovis 1365	1.0415540845
Lachnospiraceae bacterium 2_1_46FAA	1.0419594406
Synergistes sp. 3_1_syn1	1.042842288
Pediococcus acidilactici 7_4	1.043652896
3975 RP4 Bacteroides vulgatus	1.0516385662
Enterococcus saccharolyticus 30_1	1.0535220927
Streptococcus macedonicus ACA-DC 205	1.0657256262
Lachnospiraceae bacterium 6_1_37FAA	1.0670679244
Streptococcus gallolyticus NTB1	1.072718128
Streptococcus bovis 1364	1.0752369457
Streptococcus gallolyticus NTB4	1.0764776436
Streptococcus bovis (NCTC8133, S.infant?)	1.0770912959
Streptococcus bovis 1459	1.0779514144
Escherichia coli DH5 alpha pks	1.0782398209
Streptococcus agalactiae	1.0801245663
Clostridioides difficile (Prévot 1938) Lawson et al. 2016	1.0805187518
Streptococcus bovis NTB13/Streptococcus gallolyticus NTB22	1.0816211006
Streptococcus gallolyticus 9L-1503 1121 L	1.0824638926
 3972 Bacteroides massiliensis	1.0899797074
Streptococcus bovis 1417	1.0917510747
Lachnospiraceae bacterium 3_1_57FAA_CT1	1.1006549885
3978 II Bacteroides uniformis	1.1052644558
3999 Parabacteroide distasonis	1.1059818435
Escherichia coli NC101 delta pks	1.1071770899
Eubacterium sp. 3_1_31	1.1081056611
3978 I Bacteroides uniformis	1.1083631751
Streptococcus bovis 1445	1.109456722
Erysipelotrichaceae bacterium 21_3	1.11381728
Ralstonia sp. 5_7_47FAA	1.1236915208
Streptococcus bovis 1212	1.126023512
Streptococcus bovis NTB7	1.1373299137
Streptococcus macedonicus 8SP - Streptococcus bovis	1.1441653941
Desulfovibrio sp. 3_1_syn3	1.149398721
Clostridium hathewayi WAL-18680	1.1494050347
Streptococcus macedonicus 33MO	1.1545574899
Escherichia coli NC101 sfGFP	1.1547033522
Streptococcus bovis 1067	1.1578095926
Streptococcus bovis 207	1.1579178465
Clostridium symbiosum WAL-14163	1.1587338312
Clostridium clostridioforme 2_1_49FAA	1.1748908041
Clostridium sp. 7_2_43FAA	1.1794444677
Streptococcus macedonicus CIP105685T	1.1995311801
Ralstonia sp. 5_2_56FAA	1.2379033415
Pseudomonas sp. 2_1_26	1.8056780554
